8.298745 375.469000 1557.960728
14.523706 371.619000 3883.257575
21.787454 373.544000 6589.595675
28.051258 238.794000 8507.378269
29.088781 263.819000 8768.114551
30.126262 279.219000 9049.810373
31.163808 242.644000 9320.538786
32.201375 321.569000 9613.243220
33.238784 338.894000 9955.828294
34.276220 279.219000 10276.454636
35.315090 254.194000 10553.528043
45.706317 375.469000 13825.013628
46.743799 321.569000 14186.595826
153.220472 375.469000 51295.739384
154.257842 300.394000 51646.299373
156.333080 363.919000 52335.603160
157.370420 286.919000 52673.173359
158.407853 323.494000 52989.804626
172.932898 379.319000 58093.999823
179.156666 421.669000 60586.581563
189.547983 400.494000 64858.259795
193.698049 356.219000 66428.464203
194.735492 348.519000 66794.027013
205.110529 379.319000 70569.700086
215.486813 371.619000 74465.673020
216.524373 373.544000 74852.248676
217.561816 360.069000 75232.789571
218.599332 354.294000 75603.371048
256.561934 373.544000 89418.683256
265.899401 354.294000 92816.764893
271.086949 483.269000 94989.213993
293.924566 390.869000 104970.828383
294.962022 371.619000 105366.352272
297.037095 354.294000 106119.513507
298.074581 358.144000 106489.085759
299.112001 367.769000 106865.624104
300.148259 371.619000 107248.722462
301.185870 317.719000 107606.354811
303.260810 344.669000 108293.562478
305.335823 348.519000 109012.749507
306.373344 348.519000 109374.345331
315.710856 361.994000 112691.557169
333.553318 363.919000 119167.594751
334.593446 371.619000 119550.121582
335.630861 329.269000 119913.677371
336.668395 377.394000 120280.270815
341.855921 344.669000 122153.131103
343.930923 377.394000 122902.272258
344.968338 369.694000 123289.792417
346.005967 331.194000 123653.423235
487.287559 377.394000 173708.643553
511.175193 375.469000 182700.701466
514.287738 373.544000 183866.369805
515.325172 373.544000 184253.897089
523.623995 379.319000 187377.835434
542.312824 373.544000 194412.899436
545.425267 379.319000 195584.521012
546.462861 533.319000 196057.994797
550.612856 373.544000 197939.733295
558.912654 283.069000 200664.610931
559.950331 329.269000 200982.315475
560.987809 234.944000 201274.994754
562.025224 342.744000 201574.645860
565.137743 440.919000 202794.228859
599.084241 284.994000 215115.330930
600.121669 375.469000 215457.922303
602.196644 373.544000 216235.013933
606.346580 304.244000 217641.402330
607.384245 371.619000 217992.062063
608.421712 373.544000 218378.603076
632.650556 365.844000 227335.861303
633.688013 363.919000 227714.410165
634.725628 365.844000 228093.016705
635.763094 361.994000 228470.570312
636.800548 365.844000 228848.119494
637.838014 365.844000 229227.670223
638.875613 327.344000 229587.295841
643.025443 373.544000 231041.578818
644.063088 367.769000 231426.188720
645.100563 369.694000 231808.738385
646.137962 369.694000 232192.258591
647.175594 369.694000 232575.864911
648.213093 369.694000 232959.422048
649.250522 369.694000 233342.953360
650.289294 369.694000 233726.981175
651.326879 371.619000 234111.568807
652.364295 369.694000 234496.093784
653.401833 369.694000 234879.665288
654.439304 371.619000 235264.210678
655.476885 329.269000 235627.824703
657.551859 333.119000 236315.043662
658.589277 371.619000 236680.597566
659.626923 371.619000 237066.206555
663.776935 373.544000 238612.424257
665.844354 371.619000 239382.706349
666.881910 373.544000 239769.280495
667.919419 373.544000 240156.835743
668.956858 373.544000 240544.364897
669.994443 371.619000 240930.949880
671.033493 373.544000 241318.080637
672.071909 373.544000 241705.974759
673.109367 373.544000 242093.510948
674.146868 373.544000 242481.063258
675.184471 375.469000 242869.652289
676.221896 375.469000 243259.173232
677.259412 373.544000 243647.729672
678.296897 375.469000 244036.274594
679.334429 373.544000 244424.837107
680.371935 375.469000 244813.389797
681.409424 375.469000 245202.934731
682.446846 375.469000 245592.454599
683.484455 375.469000 245982.044561
684.521958 375.469000 246371.594776
685.560330 373.544000 246760.471855
686.606895 373.544000 247151.409952
687.644503 375.469000 247540.000858
688.681946 373.544000 247928.529976
689.718194 375.469000 248316.611665
690.757067 375.469000 248706.676255
691.794418 377.394000 249097.167808
692.831961 375.469000 249487.731698
693.869419 375.469000 249877.264994
694.906827 375.469000 250266.779581
695.944498 375.469000 250656.392818
696.981970 375.469000 251045.931396
698.019398 377.394000 251436.452027
699.059419 375.469000 251827.948671
700.097012 377.394000 252218.531318
701.136975 375.469000 252610.006152
702.174435 375.469000 252999.540254
703.212055 375.469000 253389.134424
704.249501 375.469000 253778.663244
705.288208 377.394000 254169.665285
706.325705 375.469000 254560.211763
707.363186 377.394000 254950.752319
708.400616 377.394000 255342.272194
724.537114 373.544000 261401.026952
725.574534 369.694000 261786.551948
726.611982 365.844000 262168.093136
727.649603 365.844000 262547.700560
728.687088 396.644000 262943.235539
729.724500 365.844000 263338.742612
730.762054 379.319000 263725.316047
731.799582 377.394000 264117.871524
732.837040 377.394000 264509.401927
733.874551 375.469000 264899.953701
734.912045 377.394000 265290.499192
735.949581 377.394000 265682.059018
736.987075 377.394000 266073.603007
738.024529 365.844000 266459.140673
739.074620 367.769000 266844.320888
740.112149 369.694000 267226.890509
741.150863 363.919000 267607.897531
742.188285 365.844000 267986.433605
743.225789 369.694000 268367.995398
744.263433 365.844000 268749.608749
