0.000000 56.385000 0.000000
1.037396 56.385000 58.493571
2.074951 56.385000 116.996108
3.111264 57.829000 176.176838
4.148686 56.385000 235.420893
5.186198 57.829000 294.670094
6.223647 57.829000 354.664726
7.261221 56.385000 413.917467
8.298745 723.513000 818.498908
9.336213 56.385000 1223.058500
10.373611 57.829000 1282.301193
11.411258 56.385000 1341.558101
12.448755 57.829000 1400.806431
13.486182 56.385000 1460.050785
14.523706 762.501000 1884.857718
15.561295 56.385000 2309.691204
16.598763 56.385000 2368.188848
17.636245 56.385000 2426.687272
18.672414 56.385000 2485.111650
19.712569 57.829000 2544.511792
20.750060 56.385000 2603.759781
21.787454 482.365000 2883.207803
22.856261 56.385000 3171.117722
23.901306 57.829000 3230.797101
24.938727 57.829000 3290.790119
25.976219 57.829000 3350.787246
27.013828 56.385000 3410.041976
28.051258 85.265000 3483.517959
29.088781 88.153000 3573.480543
30.126262 89.597000 3665.686673
31.163808 83.821000 3755.651242
32.201375 96.817000 3849.363269
33.238784 267.209000 4038.185162
34.276220 89.597000 4223.266858
35.315090 86.709000 4314.846374
36.367599 57.829000 4390.910152
37.404974 56.385000 4450.151524
38.443738 57.829000 4509.472220
39.481388 56.385000 4568.729291
40.518769 56.385000 4627.222015
41.556273 56.385000 4685.721689
42.593760 56.385000 4744.220395
43.631396 56.385000 4802.727490
44.668811 56.385000 4861.222136
45.706317 394.281000 5095.006499
46.743799 95.373000 5349.010111
76.675119 221.001000 10083.755820
77.712673 244.105000 10325.042121
78.750224 264.321000 10588.801055
79.788998 242.661000 10852.120918
80.826449 245.549000 11105.367902
81.863904 238.329000 11356.368747
82.901397 238.329000 11603.633414
83.939008 209.449000 11835.943105
84.973904 192.121000 12043.734677
86.011410 218.113000 12256.544817
87.049018 193.565000 12470.124991
88.086444 229.665000 12689.659893
89.123967 246.993000 12936.931719
90.161435 216.669000 13177.448953
91.198880 197.897000 13392.493679
92.236484 233.997000 13616.561119
137.646609 56.385000 20209.702580
138.684108 56.385000 20268.201972
139.721628 54.941000 20325.953444
140.759136 54.941000 20382.955172
141.796605 54.941000 20439.954751
142.834020 54.941000 20496.951370
143.882790 56.385000 20555.329052
144.920389 54.941000 20613.084930
145.957932 56.385000 20670.837689
146.995323 54.941000 20728.581981
148.032911 56.385000 20786.337236
149.070355 54.941000 20844.084487
150.107886 56.385000 20901.836570
151.145343 54.941000 20959.584538
152.182892 56.385000 21017.337629
153.220472 353.849000 21230.162929
154.257842 89.597000 21460.171710
155.295294 54.941000 21535.147327
156.333080 368.289000 21754.758413
157.370420 88.153000 21991.501223
158.407853 93.929000 22085.950152
159.445367 56.385000 22163.926590
160.482965 54.941000 22221.682415
161.520394 56.385000 22279.428817
162.556659 56.385000 22337.858627
163.594128 56.385000 22396.356311
164.631666 54.941000 22454.108792
165.669189 54.941000 22511.111345
166.706645 54.941000 22568.110217
167.744068 54.941000 22625.107268
168.781741 56.385000 22682.867260
169.819183 54.941000 22740.614392
170.856607 56.385000 22798.360529
171.895505 54.941000 22856.188708
173.970399 54.941000 22970.185457
175.006662 54.941000 23027.118782
176.044139 54.941000 23084.118806
177.081663 54.941000 23141.121412
178.119308 54.941000 23198.130671
179.156666 54.941000 23255.124146
180.194261 54.941000 23312.130655
181.231731 54.941000 23369.130300
182.285472 54.941000 23427.023883
183.323006 54.941000 23484.027039
184.360542 54.941000 23541.030299
185.397986 54.941000 23598.028516
186.435456 54.941000 23655.028148
187.472943 54.941000 23712.028723
188.510552 54.941000 23769.036004
190.585499 54.941000 23883.035661
191.623081 53.497000 23939.292328
192.660522 54.941000 23995.541342
193.698049 756.725000 24416.603975
194.735492 105.481000 24863.848834
195.772907 54.941000 24947.060930
196.810533 56.385000 25004.818295
197.848004 53.497000 25061.817992
